item_id,L1,GLMM_score,joined_text
85,es,-0.556496099,pegajoso [SEP] Tengo el pelo pegajoso de sudor. [SEP] s_____ [SEP] sticky
86,es,1.366207304,concentrado [SEP] El jugo concentrado de naranja es buena fuente de vitamina C. [SEP] c___________ [SEP] concentrated
87,es,1.684056851,cono [SEP] ¿Quieres un cono de helado de chocolate? [SEP] c___ [SEP] cone
88,es,0.073823529,directamente [SEP] Volví directamente a casa tras el trabajo. [SEP] s_______ [SEP] straight
89,es,-0.17709205,difusión [SEP] La difusión por radio siempre me ha encantado. [SEP] b___________ [SEP] broadcasting
90,es,3.694585547,viajar [SEP] Me gusta mucho viajar a otros países. [SEP] t_____ [SEP] travel
91,es,-1.487966135,exposición [SEP] Ayer vimos una exposición muy bonita en el Museo del Prado. [SEP] e_________ [SEP] exhibition
92,es,-1.632178506,vacunación [SEP] Hay que ponerle una vacunación para que no contraiga la gripe. [SEP] i________ [SEP] injection
93,es,2.980439241,papi [SEP] ¡Hola papi!  ¿Qué tal? [SEP] d____ [SEP] daddy
94,es,3.341015245,adulto [SEP] Esta película debe ser vista en compañía de un adulto responsable [SEP] a____ [SEP] adult
95,es,-2.835345968,agitación [SEP] Este fue un período de agitación política en el país. [SEP] t_________ [SEP] turbulence
96,es,-2.244934019,veracidad [SEP] La declaración del sospechoso no tenía veracidad. [SEP] a___________ [SEP] authenticity
97,es,3.871074256,diez [SEP] Mi hijo tiene diez años. [SEP] t__ [SEP] ten
98,es,-3.545685872,valla [SEP] Detrás de la valla del campo de fútbol hay un jardín. [SEP] b______ [SEP] barrier
99,es,-0.78002606,observación [SEP] Mi profesora me hizo una breve observación sobre mi trabajo que me ayudó mucho. [SEP] c______ [SEP] comment
100,es,2.743766849,inglés [SEP] Kitty es inglesa pero vive en Escocia. [SEP] e______ [SEP] english
101,es,3.059914693,élite [SEP] Es un miembro de la élite intelectual del país. [SEP] e____ [SEP] elite
102,es,-3.245344184,partirse [SEP] La regla va a partirse si la sigues doblando así. [SEP] s___ [SEP] snap
103,es,2.504632028,vida [SEP] Tengo una vida muy tranquila aquí en el campo. [SEP] l___ [SEP] life
104,es,1.699386047,"seguro [SEP] Confío en mis hijos, estoy seguro de que ellos dicen la verdad. [SEP] s___ [SEP] sure"
105,es,0.048682143,comprometerse [SEP] Estoy dispuesta a prestarle dinero pero tiene que comprometerse a devolverlo. [SEP] p______ [SEP] promise
106,es,1.929429671,luchar [SEP] Está acostumbrado a luchar por lo que quiere. [SEP] f____ [SEP] fight
107,es,1.612115764,duda [SEP] No tengo ninguna duda al respecto. [SEP] d____ [SEP] doubt
108,es,-0.603431947,"vivo [SEP] Al atardecer, el cielo se tiñó de un naranja vivo. [SEP] v____ [SEP] vivid"
109,es,-2.073331976,impresionante [SEP] El futbolista metió un gol absolutamente impresionante. [SEP] s__________ [SEP] spectacular
110,es,-2.148353952,pasar [SEP] Debemos tener cuidado de no pasar por alto ningún detalle. [SEP] o_______ [SEP] overlook
111,es,1.4788916,licenciarse [SEP] Va a licenciarse en historia el año que viene y después se especializará en arqueología. [SEP] g_______ [SEP] graduate
112,es,-3.097456188,forzar [SEP] Tuve que forzar la vista para leer el letrero. [SEP] s_____ [SEP] strain
113,es,-2.006323063,relacionada [SEP] Su desaparición está relacionada con el crimen. [SEP] a_________ [SEP] associated
114,es,-1.828123166,tejer [SEP] Mi abuelo me va a tejer una manta de lana. [SEP] w____ [SEP] weave
115,es,-1.739399746,"grupo [SEP] Tiene monedas, sellos, llaveros, postales y no sé qué otro grupo de cosas en su habitación. [SEP] c_________ [SEP] collection"
116,es,-1.339016063,escopeta [SEP] Cogió su escopeta y se fue a cazar. [SEP] s______ [SEP] shotgun
117,es,-2.004265456,valorar [SEP] Hay que valorar la autenticidad del cuadro. [SEP] a_____ [SEP] assess
118,es,-0.509377477,de [SEP] Has evaluado el trabajo de este alumno de modoo subjetivo [SEP] s___________ [SEP] subjectively
119,es,0.29142477,necesidad [SEP] Todos los seres humanos tenemos la necesidad de tener copañía [SEP] n________ [SEP] necessity
120,es,-2.343137787,radicar [SEP] La fuerza verdadera nunca ha de radicar sólo en la fuerza física. [SEP] c______ [SEP] consist
121,es,1.320022866,vuelta [SEP] Estamos todos muy contentos por la noticia de tu vuelta a casa. [SEP] r_____ [SEP] return
122,es,-0.307210163,almacenar [SEP] Este disco puede almacenar muchos datos. [SEP] s____ [SEP] store
123,es,1.868910651,vaquero [SEP] El vaquero había viajado por todo el valle en busca del ganado perdido. [SEP] c_____ [SEP] cowboy
124,es,-0.996063687,existencias [SEP] Es imposible predecir cuándo nos quedaremos sin existencias. [SEP] s____ [SEP] stock
125,es,2.550661348,odio [SEP] Hay demasiado odio en el mundo. [SEP] h___ [SEP] hate
126,es,1.361973665,hervir [SEP] Primero hay que hervir el agua y después echar la pasta. [SEP] b___ [SEP] boil
127,es,-2.133232288,frío [SEP] De repente sentí frío así que me metí dentro de casa. [SEP] c____ [SEP] chill
128,es,-1.586853669,pasividad [SEP] La pasividad del gobierno es deplorable. [SEP] i_________ [SEP] inactivity
129,es,-0.861669251,transformada [SEP] Es increíble ver aquella niña pequeñita transformada en una mujer tan importante. [SEP] c________ [SEP] converted
130,es,-0.793132189,materializar [SEP] Mónica pudo materializar sus sueños cuando se fe a vivir sola [SEP] m__________ [SEP] materialize
131,es,-0.639011114,muchacho [SEP] Estos pantalones son para un muchacho de unos catorce años. [SEP] y________ [SEP] youngster
132,es,-1.906608567,presentar [SEP] Hay que presentar la solicitud antes de final de mes. [SEP] s_____ [SEP] submit
133,es,1.101407426,llanto [SEP] Todas las noches oíamos el llanto de un niño a la misma hora. [SEP] c_____ [SEP] crying
134,es,0.145397103,"cálidamente [SEP] Estaban cálidamente vestidos con bufanda, guantes y gorra. [SEP] w_____ [SEP] warmly"
135,es,2.141500537,cada [SEP] La tarifa de este hotel son cien euros cada noche. [SEP] p__ [SEP] per
136,es,1.619279334,quántum [SEP] En 1900 el físico Max Plank presentó su teoría del quántum a la Sociedad Alemana de Física. [SEP] q______ [SEP] quantum
137,es,-2.206661408,pila [SEP] Hay una gran pila de libros en mi escritorio. [SEP] s____ [SEP] stack
138,es,-0.022812886,fichero [SEP] Los informes están en el fichero oficial. [SEP] a______ [SEP] archive
139,es,-1.803893155,enojar [SEP] Deja de enojar a tu hermana con esos comentarios tan tontos. [SEP] i_______ [SEP] irritate
140,es,-1.154707515,desastre [SEP] Este último desastre natural es uno de muchos que ha ocurrido este año. [SEP] c__________ [SEP] catastrophe
141,es,3.116033143,cliquear [SEP] Para entrar a la página debes cliquear en el botón de inicio [SEP] c____ [SEP] click
142,es,-0.799698093,"negativo [SEP] Negativo voy a clase hoy, me encuentro mal. [SEP] n__ [SEP] not"
143,es,-0.442453734,"posiblemente [SEP] Posiblemente veré a mi amiga mañana, pero no estoy segura. [SEP] p_______ [SEP] probably"
144,es,2.015780094,juzgar [SEP] Intento entender a las personas antes de juzgarlas. [SEP] j____ [SEP] judge
145,es,-0.88347064,cronológicamente [SEP] Los periódicos deben ser organizados cronológicamente [SEP] c______________ [SEP] chronologically
146,es,-2.365412773,inmóvil [SEP] Los resultados nos proporciona un panorama inmóvil de la situación económica. [SEP] s_____ [SEP] static
147,es,-0.725374525,convenio [SEP] Hoy firme el convenio con la empresa en la que voy a trabajar [SEP] c_______ [SEP] contract
148,es,1.918857388,feminismo [SEP] Se dice que el objetivo del feminismo es la igualdad con los hombres pero va mucho mas allá que eso. [SEP] f_______ [SEP] feminism
149,es,-1.331425675,página [SEP] Nos han diseñado una nueva página web y es muy atractiva. [SEP] w______ [SEP] webpage
150,es,-0.727072472,cobrar [SEP] Fernando va a cobrar una buena cantidad de dinero por la venta de la casa. [SEP] r______ [SEP] receive
151,es,1.405461749,diminuto [SEP] Un ser humano se ve diminuto en comparación con un elefante. [SEP] t___ [SEP] tiny
152,es,-3.64182339,plan [SEP] El plan de acción actual del gobierno para la educación no me convence. [SEP] p_____ [SEP] policy
153,es,1.102100599,"en [SEP] En primer lugar, no quiero ir y en segundo lugar, ¡no me han invitado! [SEP] s_______ [SEP] secondly"
154,es,-0.740653607,místico [SEP] El mítico me recmendó tener cuidado con la personas que me rodean [SEP] m_____ [SEP] mystic
155,es,0.029489703,compromiso [SEP] El gobierno falló en su compromiso a no incrementar los impuestos. [SEP] p______ [SEP] promise
156,es,-1.516257756,muerte [SEP] En el fondo somos todos conscientes de nuestra propia muerte. [SEP] m________ [SEP] mortality
157,es,0.986218503,nailon [SEP] Encontré un delgado hilo de nailon en uno de los bolsillos de la víctima [SEP] n____ [SEP] nylon
158,es,-3.105227429,considerable [SEP] Pagué una suma considerable por este diamante. [SEP] s__________ [SEP] substantial
159,es,-1.31040027,inflexible [SEP] Este programa de estudios es inflexible y muy estrecho de miras. [SEP] r____ [SEP] rigid
160,es,-1.658593719,acto [SEP] Trato de realizar un acto bondadoso todos los días. [SEP] d___ [SEP] deed
161,es,-1.469433791,promotor [SEP] Un promotor está construyendo casa nuevas en el pueblo. [SEP] d________ [SEP] developer
162,es,-2.054181513,dispuesto [SEP] Siempre estaba dispuesto a escuchar a la gente y a las nuevas ideas. [SEP] r________ [SEP] receptive
163,es,0.663193884,fuertemente [SEP] El estilo del músico está fuertemente influenciado por el jazz. [SEP] s_______ [SEP] strongly
164,es,-1.094365169,"comparativamente [SEP] Para mí el examen fue comparativamente fácil, por lo menos más que el de ayer. [SEP] r_________ [SEP] relatively"
165,es,-1.189227951,llenar [SEP] La cama parecía llenar la habitación entera. [SEP] o_____ [SEP] occupy
166,es,1.50918796,"pesadilla [SEP] Anoche soñé que tenía que hacer un examen, ¡vaya pesadilla! [SEP] n________ [SEP] nightmare"
167,es,-3.555244208,movilización [SEP] Vamos a organizar una movilizacion para buscar resolver el problema de esta nevada tan tremenda. [SEP] m___________ [SEP] mobilization
168,es,3.18562666,mío [SEP] ¿De quién es este libro?  ¡Es mío! [SEP] m___ [SEP] mine
169,es,0.411411443,fénix [SEP] La mascota de Dumbledore era un fénix llamado Fawkes [SEP] p______ [SEP] phoenix
170,es,2.517623897,quizás [SEP] El paquete debería llegar en dos o quizás tres días. [SEP] m____ [SEP] maybe
171,es,-3.458840533,expresivamente [SEP] Protestaron expresivamente por el cierre del hospital local. [SEP] v______ [SEP] vocally
172,es,3.000411231,soñador [SEP] Pedro es un soñador. [SEP] d______ [SEP] dreamer
173,es,2.261599489,experimental [SEP] Es una obra de teatro experimental que no gusta a todo el público. [SEP] e___________ [SEP] experimental
174,es,2.508710411,puro [SEP] El collar estaba hecho de oro puro [SEP] p___ [SEP] pure
175,es,3.91302551,eléctrico [SEP] Tengo una nueva guitarra eléctrica [SEP] e_______ [SEP] electric
176,es,-1.174738417,tipo [SEP] Mi jefe es un tipo genial. [SEP] f_____ [SEP] fellow
177,es,-1.679493802,alentadora [SEP] La noticia fue bastante alentadora y nos pusimos contentos. [SEP] e__________ [SEP] encouraging
178,es,-2.03499195,inclinar [SEP] Para escuchar atentamente el hombre tuvo que inclinar la cabeza. [SEP] t___ [SEP] tilt
179,es,0.26535282,rabiosamente [SEP] ¡Tenías que habérmelo contado! - dijo rabiosamente. [SEP] f________ [SEP] furiously
180,es,-2.256233691,eficaz [SEP] Esta pastilla es muy eficaz contra el dolor de cabeza. [SEP] e________ [SEP] effective
181,es,-0.227041975,explícitamente [SEP] Esta petición se hace explícitamente para que la vote todo el mundo. [SEP] e_________ [SEP] explicitly
182,es,-2.139597972,unión [SEP] La unión de las dos empresas resultó en una pérdida considerable de empleos. [SEP] m_____ [SEP] merger
183,es,2.854313871,pronto [SEP] Llegaremos tan pronto como nos sea posible. [SEP] s___ [SEP] soon
184,es,0.523962892,regenerar [SEP] Usaremos el dinero para regenerar la zona. [SEP] r_________ [SEP] regenerate
185,es,2.291277374,mente [SEP] Tiene una mente brillantísima. [SEP] m___ [SEP] mind
186,es,3.926496539,tren [SEP] El tren sale del andén número siete. [SEP] t____ [SEP] train
187,es,-1.808073978,violencia [SEP] Hubo muchos casos de violencia policial. [SEP] b________ [SEP] brutality
188,es,-2.402510864,lugar [SEP] La compañía ha encontrado un lugar justo en el mercado para el nuevo producto. [SEP] n____ [SEP] niche
189,es,-0.855470489,aplicar [SEP] Voy a aplicar los cambios el mes que viene. [SEP] i________ [SEP] implement
190,es,2.312884109,mozzarella [SEP] El queso mozzarella generalmente se sirve con tomates y albahaca. [SEP] m_________ [SEP] mozzarella
191,es,-3.77080731,comprometerse [SEP] El grupo va a comprometerse a continuar con su campaña. [SEP] p_____ [SEP] pledge
192,es,-0.070901889,asistencia [SEP] Tenemos que confirmar nuestra asistencia a la conferencia. [SEP] p_______ [SEP] presence
193,es,2.284663354,cosa [SEP] ¿Qué es esa cosa ahí encima de la mesa? [SEP] t____ [SEP] thing
194,es,-3.247687997,variable [SEP] Hacer una vida tan variable como haces no es nada sano. [SEP] i________ [SEP] irregular
195,es,-1.718794498,escandalizado [SEP] Pepe está escandalizado por el comportamiento de su hijo. [SEP] s______ [SEP] shocked
196,es,2.997626587,menos [SEP] Yo soy menos inteligente que mi hermana. [SEP] l___ [SEP] less
197,es,0.733380048,malsano [SEP] Tiene un estilo de vida bastante malsano. [SEP] u________ [SEP] unhealthy
198,es,-2.807005927,cumplimiento [SEP] Hay que descalzarse antes de entrar en cumplimiento de la legislación vigente. [SEP] c_________ [SEP] compliance
199,es,4.07359129,clínica [SEP] Tuvimos que ir a la clínica más cercana para que atiendiera la urgencia [SEP] c_____ [SEP] clinic
200,es,-0.487687119,alquiler [SEP] No tenemos suficiente dinero para pagar el alquiler. [SEP] r_____ [SEP] rental
201,es,2.706161962,cuarto [SEP] Tenemos que estar en casa faltando un cuarto para las dos [SEP] q______ [SEP] quarter
202,es,1.249811386,embarazo [SEP] Tuvo un embarazo muy difícil pero todo salió bien al final. [SEP] p________ [SEP] pregnancy
203,es,-3.611517579,subrayar [SEP] No te olvides de subrayar las palabras más importantes. [SEP] u_________ [SEP] underscore
204,es,-0.811228688,pruebas [SEP] Fui al hospital para hacerme algunas pruebas. [SEP] t______ [SEP] testing
205,es,2.873807019,sociedad [SEP] Lamentablemente el racismo sigue existiendo en la sociedad parisina [SEP] s______ [SEP] society
206,es,1.557255675,capitalista [SEP] Los bancos fueron creados por capitalistas en el siglo XIX [SEP] c_________ [SEP] capitalist
207,es,0.12268323,sospechosa [SEP] El banco bloqueó una transacción sospechosa. [SEP] s_________ [SEP] suspicious
208,es,-0.926928461,grieta [SEP] Había una grieta enorme en el suelo después del terremoto. [SEP] c____ [SEP] crack
209,es,-1.314632797,querido [SEP] Es un cantante inmensamente querido en su país. [SEP] p______ [SEP] popular
210,es,1.649923106,"roedor [SEP] La policía le ha cogido al final, como un roedor en una trampa. [SEP] r__ [SEP] rat"
211,es,2.70097493,cabeza [SEP] Siempre tiene la cabeza llena de pájaros. [SEP] h___ [SEP] head
212,es,0.20719158,validación [SEP] El hotel nos ha mandado la validación de nuestra reserva. [SEP] c___________ [SEP] confirmation
213,es,-0.605728064,"razonablemente [SEP] Vamos a hablar de esto razonablemente, sin enfadarnos. [SEP] r_________ [SEP] reasonably"
214,es,1.556822844,emigrante [SEP] A pesar de ser una emigrante ella pud conseguir un buen trabajo [SEP] m______ [SEP] migrant
215,es,2.667202636,hembra [SEP] El cachorro es una hembra muy bonita. [SEP] f_____ [SEP] female
216,es,-0.826162603,fortalecer [SEP] El acuerdo va a  fortalecer el vínculo entre ambos países. [SEP] r________ [SEP] reinforce
217,es,1.334521511,cuero [SEP] Tengo una botas nuevas de cuero rojo. [SEP] l______ [SEP] leather
218,es,-0.724062201,aliviar [SEP] Me compré esta medicación para aliviar los síntomas del resfriado. [SEP] r______ [SEP] relieve
219,es,-0.219666937,estante [SEP] Mi hermano perforó la pared para colgar el estante. [SEP] s____ [SEP] shelf
220,es,-2.322112272,estrategia [SEP] La junta elaboró una nueva estrategia para la empresa. [SEP] t_____ [SEP] tactic
221,es,0.324625903,sarcástico [SEP] Mi hermano tiene un humor muy sarcástico. [SEP] i_____ [SEP] ironic
222,es,0.120079533,pedal [SEP] El piloto piso el acelerador al limite para poder ganar la carrera [SEP] a__________ [SEP] accelerator
223,es,-0.811050254,conservante [SEP] La sal era un conservante natural muy importante en el siglo diecinueve. [SEP] p___________ [SEP] preservative
224,es,-0.68996795,pulsar [SEP] Hay que pulsar el botón para que funcione el ascensor. [SEP] p____ [SEP] press
225,es,0.797417677,horrible [SEP] Este vino sabe a vinagre y está horrible. [SEP] a____ [SEP] awful
226,es,0.228619522,disparar [SEP] Hay que pensar siempre antes de disparar. [SEP] f___ [SEP] fire
227,es,1.477957679,digitalmente [SEP] El doctor tuvo que hacer la revisión digitalmente ya que el aparato se había deñado [SEP] d________ [SEP] digitally
228,es,0.961645587,metodología [SEP] Ha habido muchos cambios en la metodología de la enseñanza de los idiomas en los últimos años. [SEP] m__________ [SEP] methodology
229,es,-0.595318621,cobrar [SEP] Este restaurante tiene fama de cobrar de más por lo que debes mirar bien la cuenta. [SEP] o_________ [SEP] overcharge
230,es,1.046802168,camino [SEP] Este camino conduce a la casa de mi abuela. [SEP] p___ [SEP] path
231,es,2.549621221,empleo [SEP] Está permitido el empleo de calculadoras durante el examen. [SEP] u__ [SEP] use
232,es,0.340320356,asentar [SEP] Vamos a asentar la compañía en Alicante ya que muchos de nuestros clientes viven ahí. [SEP] b___ [SEP] base
233,es,0.053464955,perpetrar [SEP] Se le encontró culpable de perpetrar varios crímenes. [SEP] c_____ [SEP] commit
234,es,1.116778158,intercambiar [SEP] Intercambiar ideas en una clase de historia es fundamental. [SEP] e_______ [SEP] exchange
235,es,1.432057005,"ayudante [SEP] Menos mal que tengo un ayudante, que me quita mucho trabajo. [SEP] h_____ [SEP] helper"
